2022-05-05-15:13:40,31323388kB
2022-05-05-15:16:10,9447996kB
2022-05-05-15:16:11,9447492kB
2022-05-05-15:16:11,9447240kB
2022-05-05-15:16:11,9117120kB
2022-05-05-15:16:11,8511312kB
2022-05-05-15:16:11,7832424kB
2022-05-05-15:16:12,7204188kB
2022-05-05-15:16:12,7203684kB
2022-05-05-15:16:12,7203684kB
2022-05-05-15:16:12,7203180kB
2022-05-05-15:16:12,7203180kB
2022-05-05-15:16:13,7202680kB
2022-05-05-15:16:13,7202680kB
2022-05-05-15:16:13,7202428kB
2022-05-05-15:16:13,7202428kB
2022-05-05-15:16:13,7202180kB
2022-05-05-15:16:14,7202180kB
2022-05-05-15:16:14,7201928kB
2022-05-05-15:16:14,7201676kB
2022-05-05-15:16:14,7201676kB
2022-05-05-15:16:14,7201424kB
2022-05-05-15:16:15,7201172kB
2022-05-05-15:16:15,7201172kB
2022-05-05-15:16:15,7201172kB
2022-05-05-15:16:15,7180760kB
2022-05-05-15:16:15,7119532kB
2022-05-05-15:16:16,7002604kB
2022-05-05-15:16:16,6811336kB
2022-05-05-15:16:16,6608728kB
2022-05-05-15:16:16,6418720kB
2022-05-05-15:16:16,8614616kB
2022-05-05-15:16:17,9800984kB
2022-05-05-15:16:17,9138224kB
2022-05-05-15:16:17,8904368kB
2022-05-05-15:16:17,8904368kB
2022-05-05-15:16:17,8903864kB
2022-05-05-15:16:18,8903864kB
2022-05-05-15:16:18,9753976kB
2022-05-05-15:16:18,9156988kB
2022-05-05-15:16:18,8566552kB
2022-05-05-15:16:19,7997788kB
2022-05-05-15:16:19,7379380kB
2022-05-05-15:16:19,6973660kB
2022-05-05-15:16:19,6441436kB
2022-05-05-15:16:19,6098212kB
2022-05-05-15:16:20,6098212kB
2022-05-05-15:16:20,6098212kB
2022-05-05-15:16:20,6098212kB
2022-05-05-15:16:20,6098212kB
2022-05-05-15:16:20,6098212kB
2022-05-05-15:16:21,6098220kB
2022-05-05-15:16:21,10016340kB
2022-05-05-15:16:21,10760284kB
2022-05-05-15:16:21,10865728kB
2022-05-05-15:16:21,10218128kB
2022-05-05-15:16:22,9488840kB
2022-05-05-15:16:22,9288248kB
2022-05-05-15:16:22,9288248kB
2022-05-05-15:16:22,9288248kB
2022-05-05-15:16:22,9288248kB
2022-05-05-15:16:23,9287996kB
2022-05-05-15:16:23,8715452kB
2022-05-05-15:16:23,8098556kB
2022-05-05-15:16:23,7338524kB
2022-05-05-15:16:23,7007396kB
2022-05-05-15:16:24,7007152kB
2022-05-05-15:16:24,7006900kB
2022-05-05-15:16:24,7006900kB
2022-05-05-15:16:24,7006900kB
2022-05-05-15:16:24,7006900kB
2022-05-05-15:16:25,7007152kB
2022-05-05-15:16:25,7007152kB
2022-05-05-15:16:25,7007152kB
2022-05-05-15:16:25,7007152kB
2022-05-05-15:16:25,7007156kB
2022-05-05-15:16:26,7006656kB
2022-05-05-15:16:26,7006404kB
2022-05-05-15:16:26,7006404kB
2022-05-05-15:16:26,6952224kB
2022-05-05-15:16:26,6659652kB
2022-05-05-15:16:27,6365064kB
2022-05-05-15:16:27,6708624kB
2022-05-05-15:16:27,9629080kB
2022-05-05-15:16:27,8899040kB
2022-05-05-15:16:27,8717348kB
2022-05-05-15:16:28,9548712kB
2022-05-05-15:16:28,9268296kB
2022-05-05-15:16:28,8678616kB
2022-05-05-15:16:28,8076840kB
2022-05-05-15:16:29,7488168kB
2022-05-05-15:16:29,6886896kB
2022-05-05-15:16:29,6488736kB
2022-05-05-15:16:29,5934840kB
2022-05-05-15:16:29,5864784kB
2022-05-05-15:16:30,5864280kB
2022-05-05-15:16:30,5864280kB
2022-05-05-15:16:30,5864280kB
2022-05-05-15:16:30,9628580kB
2022-05-05-15:16:30,9342240kB
2022-05-05-15:16:31,8946764kB
2022-05-05-15:16:31,8210932kB
2022-05-05-15:16:31,7973548kB
2022-05-05-15:16:31,7973548kB
2022-05-05-15:16:31,7973548kB
2022-05-05-15:16:32,7973548kB
2022-05-05-15:16:32,7973548kB
2022-05-05-15:16:32,7973548kB
2022-05-05-15:16:32,7392436kB
2022-05-05-15:16:32,6796708kB
2022-05-05-15:16:33,6035668kB
2022-05-05-15:16:33,5766532kB
2022-05-05-15:16:33,5766532kB
2022-05-05-15:16:33,5766532kB
2022-05-05-15:16:33,5766532kB
2022-05-05-15:16:34,5766280kB
2022-05-05-15:16:34,5766028kB
2022-05-05-15:16:34,5766028kB
2022-05-05-15:16:34,5766028kB
2022-05-05-15:16:34,5765780kB
2022-05-05-15:16:35,5765780kB
2022-05-05-15:16:35,5765780kB
2022-05-05-15:16:35,5765280kB
2022-05-05-15:16:35,5765280kB
2022-05-05-15:16:35,5764776kB
2022-05-05-15:16:36,5764528kB
2022-05-05-15:16:36,5764028kB
2022-05-05-15:16:36,5763524kB
2022-05-05-15:16:36,5763524kB
2022-05-05-15:16:36,5731772kB
2022-05-05-15:16:37,5636264kB
2022-05-05-15:16:37,5533952kB
2022-05-05-15:16:37,5429624kB
2022-05-05-15:16:37,5323784kB
2022-05-05-15:16:37,5218448kB
2022-05-05-15:16:38,5114624kB
2022-05-05-15:16:38,5005760kB
2022-05-05-15:16:38,4906976kB
2022-05-05-15:16:38,8408768kB
2022-05-05-15:16:39,8342240kB
2022-05-05-15:16:39,7854368kB
2022-05-05-15:16:39,7460744kB
2022-05-05-15:16:39,7460744kB
2022-05-05-15:16:39,7460744kB
2022-05-05-15:16:40,7460492kB
2022-05-05-15:16:40,7460492kB
2022-05-05-15:16:40,7460492kB
2022-05-05-15:16:40,8563752kB
2022-05-05-15:16:40,7952536kB
2022-05-05-15:16:41,7364872kB
2022-05-05-15:16:41,6750244kB
2022-05-05-15:16:41,6160312kB
2022-05-05-15:16:41,5579704kB
2022-05-05-15:16:41,5248324kB
2022-05-05-15:16:42,4774312kB
2022-05-05-15:16:42,4695948kB
2022-05-05-15:16:42,4695948kB
2022-05-05-15:16:42,4695948kB
2022-05-05-15:16:42,4695192kB
2022-05-05-15:16:43,4695192kB
2022-05-05-15:16:43,4695192kB
2022-05-05-15:16:43,4694944kB
2022-05-05-15:16:43,4694440kB
2022-05-05-15:16:43,4694440kB
2022-05-05-15:16:44,4694188kB
2022-05-05-15:16:44,5053060kB
2022-05-05-15:16:44,8294888kB
2022-05-05-15:16:44,8155480kB
2022-05-05-15:16:44,7611308kB
2022-05-05-15:16:45,6881012kB
2022-05-05-15:16:45,6700076kB
2022-05-05-15:16:45,6699588kB
2022-05-05-15:16:45,6699588kB
2022-05-05-15:16:45,6699588kB
2022-05-05-15:16:46,6699336kB
2022-05-05-15:16:46,6583416kB
2022-05-05-15:16:46,5986680kB
2022-05-05-15:16:46,5386920kB
2022-05-05-15:16:46,4573464kB
2022-05-05-15:16:47,4486272kB
2022-05-05-15:16:47,4486272kB
2022-05-05-15:16:47,4486272kB
2022-05-05-15:16:47,4486272kB
2022-05-05-15:16:48,4486272kB
2022-05-05-15:16:48,4486020kB
2022-05-05-15:16:48,4485272kB
2022-05-05-15:16:48,4485272kB
2022-05-05-15:16:48,4485020kB
2022-05-05-15:16:49,4485020kB
2022-05-05-15:16:49,4485020kB
2022-05-05-15:16:49,4485020kB
2022-05-05-15:16:49,4485020kB
2022-05-05-15:16:49,4485020kB
2022-05-05-15:16:50,4484768kB
2022-05-05-15:16:50,4484768kB
2022-05-05-15:16:50,4484768kB
2022-05-05-15:16:50,4484768kB
2022-05-05-15:16:50,4434872kB
2022-05-05-15:16:51,4343396kB
2022-05-05-15:16:51,4241344kB
2022-05-05-15:16:51,4132480kB
2022-05-05-15:16:51,4013036kB
2022-05-05-15:16:51,3895100kB
2022-05-05-15:16:52,3784724kB
2022-05-05-15:16:52,3683428kB
2022-05-05-15:16:52,3602036kB
2022-05-05-15:16:52,7065000kB
2022-05-05-15:16:52,7064748kB
2022-05-05-15:16:53,6222060kB
2022-05-05-15:16:53,6180984kB
2022-05-05-15:16:53,6180984kB
2022-05-05-15:16:53,6180984kB
2022-05-05-15:16:53,6180984kB
2022-05-05-15:16:54,6180732kB
2022-05-05-15:16:54,6180480kB
2022-05-05-15:16:54,7014512kB
2022-05-05-15:16:54,6410216kB
2022-05-05-15:16:54,5817764kB
2022-05-05-15:16:55,5235308kB
2022-05-05-15:16:55,4623452kB
2022-05-05-15:16:55,4221764kB
2022-05-05-15:16:55,3744728kB
2022-05-05-15:16:55,3410072kB
2022-05-05-15:16:56,3409828kB
2022-05-05-15:16:56,3409828kB
2022-05-05-15:16:56,3409576kB
2022-05-05-15:16:56,3409576kB
2022-05-05-15:16:57,3409324kB
2022-05-05-15:16:57,3409324kB
2022-05-05-15:16:57,3409324kB
2022-05-05-15:16:57,3409324kB
2022-05-05-15:16:57,3409072kB
2022-05-05-15:16:58,3409072kB
2022-05-05-15:16:58,7245284kB
2022-05-05-15:16:58,6922404kB
2022-05-05-15:16:58,6594716kB
2022-05-05-15:16:58,5856356kB
2022-05-05-15:16:59,5409648kB
2022-05-05-15:16:59,5409648kB
2022-05-05-15:16:59,5409648kB
2022-05-05-15:16:59,5409648kB
2022-05-05-15:16:59,5409144kB
2022-05-05-15:17:00,5028624kB
2022-05-05-15:17:00,4409208kB
2022-05-05-15:17:00,3697560kB
2022-05-05-15:17:00,3186448kB
2022-05-05-15:17:00,3186700kB
2022-05-05-15:17:01,3186788kB
2022-05-05-15:17:01,3187124kB
2022-05-05-15:17:01,3187016kB
2022-05-05-15:17:01,3186512kB
2022-05-05-15:17:01,3186764kB
2022-05-05-15:17:02,3187016kB
2022-05-05-15:17:02,3186708kB
2022-05-05-15:17:02,3186960kB
2022-05-05-15:17:02,3186460kB
2022-05-05-15:17:02,3186460kB
2022-05-05-15:17:03,3186532kB
2022-05-05-15:17:03,3174272kB
2022-05-05-15:17:03,2870780kB
2022-05-05-15:17:03,2576196kB
2022-05-05-15:17:03,2737216kB
2022-05-05-15:17:04,5774292kB
2022-05-05-15:17:04,5424516kB
2022-05-05-15:17:04,5096412kB
2022-05-05-15:17:04,5926104kB
2022-05-05-15:17:04,5319848kB
2022-05-05-15:17:05,4729160kB
2022-05-05-15:17:05,4123352kB
2022-05-05-15:17:05,3532412kB
2022-05-05-15:17:05,2994896kB
2022-05-05-15:17:06,2527632kB
2022-05-05-15:17:06,2105848kB
2022-05-05-15:17:06,2105596kB
2022-05-05-15:17:06,2105596kB
2022-05-05-15:17:06,2105848kB
2022-05-05-15:17:07,6000736kB
2022-05-05-15:17:07,5709180kB
2022-05-05-15:17:07,5410940kB
2022-05-05-15:17:07,4672076kB
2022-05-05-15:17:07,4122212kB
2022-05-05-15:17:08,4122268kB
2022-05-05-15:17:08,4122268kB
2022-05-05-15:17:08,4122268kB
2022-05-05-15:17:08,4122268kB
2022-05-05-15:17:08,4122268kB
2022-05-05-15:17:09,3743008kB
2022-05-05-15:17:09,3151256kB
2022-05-05-15:17:09,2472620kB
2022-05-05-15:17:09,1915700kB
2022-05-05-15:17:09,1915644kB
2022-05-05-15:17:10,1915760kB
2022-05-05-15:17:10,1915708kB
2022-05-05-15:17:10,1915512kB
2022-05-05-15:17:10,1915512kB
2022-05-05-15:17:10,1915708kB
2022-05-05-15:17:11,1915764kB
2022-05-05-15:17:11,1915764kB
2022-05-05-15:17:11,1915764kB
2022-05-05-15:17:11,1916016kB
2022-05-05-15:17:11,1915768kB
2022-05-05-15:17:12,1915524kB
2022-05-05-15:17:12,1915272kB
2022-05-05-15:17:12,1915020kB
2022-05-05-15:17:12,1915020kB
2022-05-05-15:17:12,1914768kB
2022-05-05-15:17:13,1914548kB
2022-05-05-15:17:13,1909400kB
2022-05-05-15:17:13,1827612kB
2022-05-05-15:17:13,1723032kB
2022-05-05-15:17:13,1620468kB
2022-05-05-15:17:14,1513372kB
2022-05-05-15:17:14,1405016kB
2022-05-05-15:17:14,1298168kB
2022-05-05-15:17:14,1189808kB
2022-05-05-15:17:14,1080692kB
2022-05-05-15:17:15,2954608kB
2022-05-05-15:17:15,4494000kB
2022-05-05-15:17:15,4236456kB
2022-05-05-15:17:15,3612504kB
2022-05-05-15:17:16,3612504kB
2022-05-05-15:17:16,3612568kB
2022-05-05-15:17:16,3612568kB
2022-05-05-15:17:16,3612568kB
2022-05-05-15:17:16,3612316kB
2022-05-05-15:17:17,3612316kB
2022-05-05-15:17:17,4245364kB
2022-05-05-15:17:17,3668116kB
2022-05-05-15:17:17,3057268kB
2022-05-05-15:17:17,2466024kB
2022-05-05-15:17:18,1863296kB
2022-05-05-15:17:18,1529396kB
2022-05-05-15:17:18,1055888kB
2022-05-05-15:17:18,850260kB
2022-05-05-15:17:18,850512kB
2022-05-05-15:17:19,850292kB
2022-05-05-15:17:19,850292kB
2022-05-05-15:17:19,850488kB
2022-05-05-15:17:19,850496kB
2022-05-05-15:17:19,850300kB
2022-05-05-15:17:20,850048kB
2022-05-05-15:17:20,850048kB
2022-05-05-15:17:20,849992kB
2022-05-05-15:17:20,850048kB
2022-05-05-15:17:20,4573888kB
2022-05-05-15:17:21,4239948kB
2022-05-05-15:17:21,3887068kB
2022-05-05-15:17:21,3153244kB
2022-05-05-15:17:21,2841520kB
2022-05-05-15:17:21,2841772kB
2022-05-05-15:17:22,2841272kB
2022-05-05-15:17:22,2841272kB
2022-05-05-15:17:22,2841524kB
2022-05-05-15:17:22,2792636kB
2022-05-05-15:17:22,2200688kB
2022-05-05-15:17:23,1607732kB
2022-05-05-15:17:23,829504kB
2022-05-05-15:17:23,692648kB
2022-05-05-15:17:23,700452kB
2022-05-05-15:17:24,699960kB
2022-05-05-15:17:24,699840kB
2022-05-05-15:17:24,699588kB
2022-05-05-15:17:24,698832kB
2022-05-05-15:17:24,698832kB
2022-05-05-15:17:25,698104kB
2022-05-05-15:17:25,698104kB
2022-05-05-15:17:25,698104kB
2022-05-05-15:17:25,698104kB
2022-05-05-15:17:25,697852kB
2022-05-05-15:17:26,697348kB
2022-05-05-15:17:26,697348kB
2022-05-05-15:17:26,697348kB
2022-05-05-15:17:26,697348kB
2022-05-05-15:17:26,696844kB
2022-05-05-15:17:27,696844kB
2022-05-05-15:17:27,674920kB
2022-05-05-15:17:27,598056kB
2022-05-05-15:17:27,506400kB
2022-05-05-15:17:27,410980kB
2022-05-05-15:17:28,304376kB
2022-05-05-15:17:28,195208kB
2022-05-05-15:17:28,106480kB
2022-05-05-15:17:28,49244kB
2022-05-05-15:17:28,7908kB
2022-05-05-15:17:29,3202104kB
2022-05-05-15:17:29,3580876kB
2022-05-05-15:17:29,3138676kB
2022-05-05-15:17:30,2691076kB
2022-05-05-15:17:30,2690076kB
2022-05-05-15:17:30,2689576kB
2022-05-05-15:17:30,2689336kB
2022-05-05-15:17:30,2689084kB
2022-05-05-15:17:31,2684268kB
2022-05-05-15:17:31,2684476kB
2022-05-05-15:17:31,3316764kB
2022-05-05-15:17:31,2739684kB
2022-05-05-15:17:31,2130936kB
2022-05-05-15:17:32,1543992kB
2022-05-05-15:17:32,944496kB
2022-05-05-15:17:32,599288kB
2022-05-05-15:17:32,121244kB
2022-05-05-15:17:32,6116kB
2022-05-05-15:17:33,99896kB
2022-05-05-15:17:33,137008kB
2022-05-05-15:17:33,136508kB
2022-05-05-15:17:33,136004kB
2022-05-05-15:17:33,135500kB
2022-05-05-15:17:34,135500kB
2022-05-05-15:17:34,135500kB
2022-05-05-15:17:34,135056kB
2022-05-05-15:17:34,134552kB
2022-05-05-15:17:35,134552kB
2022-05-05-15:17:35,134300kB
2022-05-05-15:17:35,4012264kB
2022-05-05-15:17:35,3652244kB
2022-05-05-15:17:35,3631276kB
2022-05-05-15:17:36,2921128kB
2022-05-05-15:17:36,2187560kB
2022-05-05-15:17:36,2123552kB
2022-05-05-15:17:36,2123304kB
2022-05-05-15:17:36,2123052kB
2022-05-05-15:17:37,2122828kB
2022-05-05-15:17:37,2043196kB
2022-05-05-15:17:37,1440664kB
2022-05-05-15:17:37,833796kB
2022-05-05-15:17:37,25636kB
2022-05-05-15:17:38,67952kB
2022-05-05-15:17:38,67420kB
2022-05-05-15:17:38,66160kB
2022-05-05-15:17:38,65908kB
2022-05-05-15:17:38,65656kB
2022-05-05-15:17:39,65404kB
2022-05-05-15:17:39,65152kB
2022-05-05-15:17:39,65152kB
2022-05-05-15:17:39,64900kB
2022-05-05-15:17:39,64648kB
2022-05-05-15:17:40,63496kB
2022-05-05-15:17:40,63244kB
2022-05-05-15:17:40,62740kB
2022-05-05-15:17:40,62488kB
2022-05-05-15:17:40,0kB
2022-05-05-15:17:41,6088kB
2022-05-05-15:17:41,0kB
2022-05-05-15:17:41,0kB
2022-05-05-15:17:41,0kB
2022-05-05-15:17:42,0kB
2022-05-05-15:17:42,0kB
2022-05-05-15:17:42,3468kB
2022-05-05-15:17:42,65044kB
2022-05-05-15:17:42,7686040kB
2022-05-05-15:17:43,15245220kB
2022-05-05-15:17:43,23198612kB
2022-05-05-15:17:43,28832168kB
2022-05-05-15:17:43,31659108kB
2022-05-05-15:17:43,31658960kB
2022-05-05-15:17:44,31658840kB
2022-05-05-15:17:44,31658848kB
2022-05-05-15:17:44,31658848kB
2022-05-05-15:17:44,31658596kB
2022-05-05-15:17:45,31657612kB
2022-05-05-15:17:45,31657612kB
